MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT002,SF004,56,56,67,37,44,55,41,47,35,46
MT003,SF004,32,39,69,33,25,46,75,78,47,36
MT006,SF004,27,53,73,46,25,58,45,69,52,48
MT012,SF004,39,28,39,24,51,51,31,29,22,47
MT015,SF004,35,29,55,31,45,32,25,73,44,44
MT022,SF004,29,41,25,45,50,61,48,62,29,59
MT024,SF004,56,40,23,61,81,42,40,33,50,40
MT027,SF004,20,30,42,54,53,24,54,41,39,29
MT034,SF004,42,64,47,44,31,35,27,32,34,40
MT001,SF005,99,98,48,89,95,38,124,45,95,39
MT004,SF005,71,56,35,96,86,124,92,56,103,129
MT005,SF005,89,100,83,32,64,62,69,80,43,59
MT007,SF005,65,45,118,89,79,61,36,52,45,96
MT008,SF005,73,59,45,65,38,75,58,59,39,35
MT009,SF005,99,35,81,65,103,90,57,99,79,107
MT010,SF005,86,39,51,51,86,63,94,56,126,53
MT011,SF005,46,38,103,56,113,56,41,48,65,64
MT013,SF005,66,79,42,94,48,48,32,78,118,58
MT014,SF005,80,36,30,78,35,51,78,94,114,132
MT016,SF005,75,56,105,82,46,77,69,60,61,54
MT017,SF005,116,59,68,81,57,87,67,69,51,103
MT018,SF005,79,112,35,67,94,127,90,66,76,34
MT019,SF005,79,123,49,94,90,59,101,50,61,43
MT020,SF005,86,75,48,82,55,84,40,79,70,72
MT025,SF005,137,89,86,105,66,67,79,55,126,78
MT026,SF005,74,122,65,84,53,54,94,75,61,47
MT028,SF005,80,139,114,55,51,37,45,48,131,47
MT029,SF005,41,69,47,49,99,57,76,102,76,121
MT030,SF005,57,46,103,123,104,71,67,60,40,110
MT031,SF005,64,111,77,79,42,43,50,76,54,63
MT032,SF005,48,73,103,71,92,120,71,75,66,102
MT033,SF005,67,88,52,117,67,64,44,69,63,68
MT035,SF005,64,49,67,68,103,112,99,68,65,78
MT036,SF005,104,66,93,79,79,43,75,42,97,100
MT021,SF005,431,276,222,195,228,245,143,290,164,396
MT023,SF005,162,199,320,204,172,200,172,417,319,246
MT002,SF005,42,54,36,16,29,39,27,27,22,37
MT003,SF005,61,24,18,27,46,44,53,26,44,39
MT006,SF005,38,40,32,30,57,19,39,20,54,38
MT012,SF005,44,49,50,29,25,51,22,24,26,27
MT015,SF005,32,16,48,29,18,29,31,46,37,50
MT022,SF005,36,33,25,48,43,63,51,17,17,28
MT024,SF005,58,38,30,35,33,40,20,40,63,25
MT027,SF005,39,44,35,25,48,19,61,48,38,35
MT034,SF005,46,26,25,21,54,44,28,23,41,49
MT001,SF006,40,38,24,22,32,56,31,39,16,62
MT004,SF006,33,41,35,23,46,18,44,48,25,17
MT005,SF006,36,58,54,20,23,22,23,42,55,45
MT007,SF006,25,16,42,15,43,31,60,36,33,43
MT008,SF006,39,41,53,32,55,42,31,19,27,24
MT009,SF006,27,22,43,21,33,47,30,44,48,64
MT010,SF006,33,21,32,58,25,34,23,21,34,39
MT011,SF006,27,34,46,46,45,58,29,40,26,31
MT013,SF006,41,21,49,34,43,59,49,39,46,35
MT014,SF006,34,27,35,48,28,40,20,26,30,44
MT016,SF006,15,28,33,29,28,42,31,48,25,23
MT017,SF006,26,33,30,27,38,27,39,32,24,49
MT018,SF006,24,36,34,38,57,21,36,36,42,46
MT019,SF006,28,22,20,48,36,23,19,20,33,60
MT020,SF006,44,29,45,30,35,19,24,19,20,24
MT025,SF006,45,35,56,20,22,32,35,17,48,29
MT026,SF006,30,29,30,39,34,53,34,26,41,35
MT028,SF006,59,21,38,33,53,21,37,18,62,40
MT029,SF006,63,34,38,38,14,40,34,44,40,20
MT030,SF006,29,46,50,26,40,48,41,49,24,47
MT031,SF006,31,47,19,48,44,26,47,32,26,52
MT032,SF006,24,53,27,64,34,26,27,55,40,34
MT033,SF006,47,27,63,25,21,44,41,32,21,29
MT035,SF006,46,34,49,43,45,36,39,20,45,40
MT036,SF006,27,36,30,53,29,33,16,29,59,30
MT021,SF006,111,117,48,80,104,58,131,99,70,110
MT023,SF006,91,121,120,60,161,71,133,117,61,101
MT002,SF006,16,24,21,17,21,27,12,37,15,39
MT003,SF006,32,22,25,18,17,29,23,16,36,25
MT006,SF006,29,26,26,16,20,19,13,11,30,14
MT012,SF006,24,19,27,27,25,19,17,16,26,11
MT015,SF006,17,29,17,15,26,16,28,36,13,23
MT022,SF006,17,9,19,22,36,21,22,23,28,9
MT024,SF006,13,29,17,28,14,14,16,39,33,35
MT027,SF006,16,18,35,39,11,33,25,29,27,27
MT034,SF006,21,27,28,27,32,20,16,14,42,28
MT001,SF007,79,147,135,94,63,121,95,85,115,89
MT004,SF007,116,162,98,76,106,142,97,85,108,131
MT005,SF007,47,47,67,58,119,86,92,64,45,132
MT007,SF007,62,99,65,91,57,78,111,93,63,113
MT008,SF007,99,51,101,84,112,114,49,67,93,64
MT009,SF007,116,75,104,158,99,89,60,83,88,49
MT010,SF007,85,53,134,92,56,98,45,50,74,72
MT011,SF007,118,100,156,151,108,81,155,44,109,159
MT013,SF007,66,90,51,82,49,49,65,113,110,74
MT014,SF007,87,86,85,85,131,43,60,73,92,84
MT016,SF007,55,116,99,126,90,50,71,137,144,125
MT017,SF007,131,141,131,97,35,61,74,81,56,140
MT018,SF007,70,131,69,86,50,111,85,87,68,52
MT019,SF007,99,105,105,77,92,148,105,147,125,66
MT020,SF007,55,52,115,135,85,106,63,107,82,86
MT025,SF007,94,104,95,74,111,61,92,80,145,65
MT026,SF007,80,73,67,101,47,72,78,75,121,75
MT028,SF007,98,113,117,86,94,117,132,57,55,77
MT029,SF007,84,111,78,62,164,64,139,121,49,52
MT030,SF007,66,114,120,76,99,71,116,148,57,73
MT031,SF007,100,72,111,117,79,88,90,104,68,101
MT032,SF007,83,104,55,59,42,66,55,38,85,92
MT033,SF007,89,62,119,41,69,99,104,90,71,165
MT035,SF007,69,118,51,50,65,171,62,143,138,77
MT036,SF007,87,132,91,102,51,72,92,77,111,86
MT021,SF007,165,178,165,154,118,222,207,285,116,148
MT023,SF007,213,219,194,241,221,218,100,121,158,174
MT002,SF007,25,25,38,48,23,23,23,31,16,32
MT003,SF007,24,12,43,17,25,40,24,39,18,46
MT006,SF007,29,27,28,35,46,21,20,26,50,16
MT012,SF007,36,29,26,45,22,21,32,17,36,49
MT015,SF007,24,34,36,17,41,16,38,13,17,15
MT022,SF007,25,21,39,17,46,18,22,30,24,26
MT024,SF007,47,30,32,31,36,26,21,17,48,20
MT027,SF007,24,33,22,18,40,15,41,23,24,24
MT034,SF007,37,44,32,25,42,34,16,32,30,25
MT001,SF008,50,41,92,55,65,80,97,108,40,119
MT004,SF008,47,49,103,120,33,74,87,63,71,77
MT005,SF008,32,105,136,89,124,38,70,64,51,69
MT007,SF008,57,51,53,140,70,85,70,84,34,114
MT008,SF008,68,62,59,85,72,123,34,104,65,58
MT009,SF008,45,57,38,104,69,122,45,49,45,69
MT010,SF008,53,92,90,99,102,53,68,82,127,70
MT011,SF008,70,110,87,106,56,113,82,114,39,72
MT013,SF008,71,57,114,78,46,99,58,36,95,53
MT014,SF008,76,99,38,89,48,59,111,89,76,95
MT016,SF008,65,55,135,61,46,94,94,123,110,127
MT017,SF008,72,133,45,82,87,33,86,63,83,66
MT018,SF008,95,108,66,88,90,76,40,96,40,77
MT019,SF008,49,116,107,125,76,68,84,54,49,93
MT020,SF008,81,58,123,76,70,60,95,36,86,136
MT025,SF008,85,36,106,126,78,105,129,114,64,66
MT026,SF008,106,124,79,84,44,64,89,86,124,82
MT028,SF008,125,90,74,85,61,93,80,97,84,72
MT029,SF008,113,65,103,118,56,67,128,123,70,104
MT030,SF008,101,128,87,64,49,82,67,92,105,103
MT031,SF008,49,61,75,57,89,81,90,93,42,54
MT032,SF008,47,45,106,124,118,64,123,86,94,76
MT033,SF008,106,66,37,60,83,76,46,69,96,65
MT035,SF008,66,65,41,101,55,40,51,46,60,61
MT036,SF008,96,44,92,71,65,41,114,72,89,77
MT021,SF008,454,197,194,386,229,438,330,333,202,434
MT023,SF008,315,350,125,351,393,225,497,234,368,403
MT002,SF008,10,29,21,22,16,15,21,20,24,10
MT003,SF008,17,25,18,29,17,21,37,14,20,41
MT006,SF008,15,29,11,22,17,34,21,21,17,21
MT012,SF008,39,19,33,47,25,19,25,39,42,42
MT015,SF008,29,31,23,29,41,18,11,12,24,20
MT022,SF008,18,18,15,16,12,47,28,28,41,15
MT024,SF008,14,35,23,29,23,33,45,15,22,44
MT027,SF008,28,24,16,21,40,18,27,11,24,16
MT034,SF008,21,12,33,31,39,38,29,14,12,26
MT001,SF009,71,109,86,155,130,107,127,147,78,66
MT004,SF009,81,141,68,92,151,51,136,65,109,92
MT005,SF009,95,86,143,80,73,121,111,108,61,148
MT007,SF009,159,58,54,111,83,96,113,113,76,152
MT008,SF009,76,120,79,102,102,86,119,103,72,62
MT009,SF009,122,63,71,89,80,142,105,96,105,86
MT010,SF009,78,71,66,142,68,132,69,120,77,157
MT011,SF009,112,35,77,48,118,82,88,79,60,140
MT013,SF009,69,37,65,119,143,83,53,106,88,89
MT014,SF009,116,59,120,61,60,92,48,85,106,45
MT016,SF009,148,86,129,52,72,126,73,84,91,112
MT017,SF009,129,92,114,98,91,99,42,103,105,65
MT018,SF009,117,95,63,161,120,74,90,75,86,65
MT019,SF009,79,60,60,112,165,90,83,52,36,82
MT020,SF009,73,132,138,51,113,132,45,106,41,133
MT025,SF009,50,64,85,63,48,118,150,80,102,77
MT026,SF009,134,54,73,60,124,112,36,128,92,76
MT028,SF009,77,132,142,153,99,111,67,64,77,46
MT029,SF009,98,46,64,73,149,106,62,146,99,154
MT030,SF009,84,82,104,85,68,83,56,66,78,66
MT031,SF009,72,96,85,84,124,54,147,141,54,84
MT032,SF009,54,116,99,48,124,159,118,129,81,69
MT033,SF009,57,93,99,110,75,127,65,56,105,104
MT035,SF009,96,138,53,70,94,41,136,72,69,58
MT036,SF009,77,110,90,128,134,101,50,94,98,98
MT021,SF009,440,315,446,183,165,118,263,359,136,147
MT023,SF009,543,260,195,386,250,291,212,432,269,151
MT002,SF009,22,32,17,14,32,31,17,10,13,29
MT003,SF009,29,27,12,14,41,18,20,29,31,12
MT006,SF009,26,15,30,31,28,22,25,21,25,15
MT012,SF009,29,19,19,13,33,19,16,24,23,27
MT015,SF009,27,31,24,13,23,26,20,17,17,26
MT022,SF009,24,21,18,21,34,27,23,39,30,24
MT024,SF009,12,16,14,21,32,12,17,18,24,31
MT027,SF009,24,18,15,31,27,30,22,34,17,38
MT034,SF009,33,22,27,39,34,23,18,15,41,18
MT001,SF010,64,105,30,65,45,54,93,57,33,71
MT004,SF010,51,58,60,42,81,79,64,39,68,94
MT005,SF010,103,92,44,69,83,47,63,103,36,71
MT007,SF010,64,82,65,48,101,91,46,46,75,111
MT008,SF010,103,108,75,55,42,57,59,33,75,62
MT009,SF010,71,107,36,33,92,50,46,46,64,84
MT010,SF010,78,77,53,82,57,58,69,71,63,57
MT011,SF010,47,75,94,61,95,76,85,94,78,92
MT013,SF010,116,47,62,94,99,83,71,84,75,106
MT014,SF010,70,82,36,82,129,81,46,78,70,96
MT016,SF010,46,81,82,119,99,62,90,43,84,55
MT017,SF010,63,57,56,75,65,60,98,68,71,56
MT018,SF010,81,84,133,41,36,94,76,74,63,42
MT019,SF010,60,52,47,106,95,122,74,70,90,59
MT020,SF010,51,62,45,98,50,92,53,48,78,84
MT025,SF010,76,100,37,53,81,100,53,124,58,32
MT026,SF010,71,31,72,56,84,51,72,53,46,68
MT028,SF010,75,72,80,51,52,83,47,81,47,50
MT029,SF010,66,77,107,96,66,53,42,44,107,112
MT030,SF010,96,72,50,52,79,93,91,120,65,50
MT031,SF010,75,96,36,86,43,114,49,45,107,63
MT032,SF010,121,47,89,68,49,35,92,65,87,96
MT033,SF010,80,80,56,42,61,72,51,32,66,71
MT035,SF010,62,57,71,68,76,50,68,55,130,63
MT036,SF010,57,54,92,99,53,49,91,60,37,106
MT021,SF010,184,144,233,154,159,91,139,117,162,259
MT023,SF010,156,203,155,201,112,305,136,263,102,86
MT002,SF010,64,40,48,60,58,45,38,26,46,58
MT003,SF010,21,28,33,41,50,70,30,52,40,44
MT006,SF010,24,34,50,55,23,35,31,36,68,28
MT012,SF010,32,50,63,29,55,47,45,39,37,33
MT015,SF010,52,56,25,37,50,57,50,25,30,33
MT022,SF010,53,40,33,40,44,45,46,71,27,72
MT024,SF010,23,58,54,50,43,64,50,52,48,25
MT027,SF010,38,45,28,31,46,39,29,59,40,17
MT034,SF010,77,27,48,17,27,29,28,42,56,33
MT001,SF011,106,48,44,60,37,56,99,79,119,67
MT004,SF011,64,82,62,73,114,59,70,49,61,73
MT005,SF011,36,88,85,53,74,94,50,141,67,57
MT007,SF011,82,51,80,36,92,88,130,101,85,61
MT008,SF011,44,81,81,95,71,66,102,99,60,84
MT009,SF011,59,138,63,146,45,156,99,84,98,81
MT010,SF011,62,99,41,118,148,63,50,95,57,71
MT011,SF011,47,100,122,76,78,52,59,88,123,99
MT013,SF011,104,109,107,73,58,84,42,114,74,79
MT014,SF011,61,77,65,105,109,112,116,122,62,97
MT016,SF011,155,99,127,133,105,89,77,91,69,109
MT017,SF011,51,64,102,102,90,113,72,77,67,71
MT018,SF011,106,77,91,101,46,127,66,66,80,69
MT019,SF011,107,128,66,89,66,91,141,135,83,96
MT020,SF011,102,92,63,89,121,58,105,113,77,61
MT025,SF011,77,83,57,43,74,113,123,51,109,74
MT026,SF011,93,89,52,109,69,140,95,87,88,105
MT028,SF011,95,62,71,103,85,127,52,66,128,110
MT029,SF011,152,53,66,139,100,82,101,61,112,146
MT030,SF011,39,96,76,106,45,116,79,44,132,72
MT031,SF011,115,132,106,65,49,62,82,115,33,86
MT032,SF011,114,60,92,119,105,101,50,95,52,82
MT033,SF011,134,86,79,59,133,53,66,106,102,61
MT035,SF011,101,82,80,68,88,107,60,105,119,95
MT036,SF011,99,44,69,74,100,117,92,145,125,108
MT021,SF011,165,161,283,356,233,197,316,265,324,301
MT023,SF011,245,276,295,128,309,202,374,408,350,299
MT002,SF011,40,57,73,58,25,49,50,26,83,75
MT003,SF011,75,36,66,24,62,82,84,86,37,41
MT006,SF011,36,80,62,32,50,40,71,37,54,34
MT012,SF011,33,37,39,71,33,54,77,27,57,54
MT015,SF011,31,64,59,91,65,40,65,61,58,44
MT022,SF011,69,43,44,71,57,44,48,68,79,79
MT024,SF011,47,56,44,43,44,63,52,48,33,55
MT027,SF011,70,44,41,39,61,38,53,52,24,35
MT034,SF011,29,37,45,78,50,69,25,72,54,32
MT001,SF012,55,82,67,45,90,128,126,114,64,112
MT004,SF012,106,67,127,72,76,80,45,100,47,95
MT005,SF012,42,47,64,78,140,94,79,55,73,70
MT007,SF012,136,34,46,89,141,82,46,45,71,46
MT008,SF012,109,75,128,93,96,72,77,63,44,90
MT009,SF012,67,72,144,57,68,103,42,50,101,42
MT010,SF012,58,124,48,61,73,58,158,56,62,104
MT011,SF012,124,89,43,113,50,146,103,150,87,135
MT013,SF012,38,96,79,96,56,85,124,93,72,78
MT014,SF012,91,84,113,76,83,100,138,64,114,52
MT016,SF012,50,80,108,48,115,102,79,72,146,127
MT017,SF012,97,56,65,69,63,51,104,145,62,88
MT018,SF012,142,61,119,54,41,66,49,98,134,81
MT019,SF012,132,48,121,89,102,71,123,126,87,69
MT020,SF012,99,92,69,84,37,87,59,64,61,74
MT025,SF012,47,84,83,66,83,115,98,69,81,68
MT026,SF012,67,94,145,56,60,38,80,83,132,82
MT028,SF012,88,66,83,58,56,49,85,55,60,42
MT029,SF012,46,76,36,113,68,130,148,76,112,78
MT030,SF012,121,148,104,68,70,105,60,92,68,120
MT031,SF012,50,116,106,63,105,53,75,35,42,116
MT032,SF012,72,46,100,83,133,91,113,143,143,101
MT033,SF012,64,51,125,57,39,52,138,97,68,87
MT035,SF012,93,50,50,79,54,78,73,61,137,72
MT036,SF012,60,84,125,63,147,61,68,96,35,93
MT021,SF012,396,210,105,141,215,329,294,144,108,442
MT023,SF012,395,288,386,269,253,219,293,350,218,141
MT002,SF012,89,57,87,75,76,101,62,33,76,43
MT003,SF012,106,40,64,49,63,37,55,80,93,73
MT006,SF012,74,59,67,63,53,61,80,48,69,80
MT012,SF012,100,36,59,77,66,40,91,90,78,112
MT015,SF012,77,100,85,48,49,51,58,71,115,38
MT022,SF012,63,115,64,48,96,49,59,93,50,55
MT024,SF012,66,62,87,42,65,94,79,78,94,49
MT027,SF012,85,52,75,40,71,97,63,78,90,38
MT034,SF012,36,44,51,111,46,69,52,70,29,116
MT001,SF013,46,105,69,93,61,102,106,33,91,57
MT004,SF013,85,45,44,50,98,46,137,108,48,57
MT005,SF013,91,53,70,100,106,44,44,92,134,52
MT007,SF013,83,111,106,84,139,62,76,106,58,86
MT008,SF013,86,43,49,70,102,59,92,94,93,134
MT009,SF013,47,84,41,66,127,78,79,72,50,41
MT010,SF013,47,72,89,79,78,58,55,102,71,67
MT011,SF013,93,78,54,113,83,110,71,43,91,57
MT013,SF013,39,64,35,55,80,109,117,115,60,56
MT014,SF013,69,53,80,89,91,132,38,128,34,68
MT016,SF013,94,100,48,60,52,106,84,82,135,127
MT017,SF013,85,64,74,74,54,83,46,34,62,134
MT018,SF013,64,56,57,129,113,84,54,89,67,51
MT019,SF013,54,88,89,87,64,50,92,72,107,41
MT020,SF013,40,49,106,90,101,115,85,117,106,128
MT025,SF013,54,105,74,96,80,119,67,65,99,109
MT026,SF013,114,83,95,130,59,50,32,52,98,93
MT028,SF013,104,106,44,97,51,37,52,60,54,112
MT029,SF013,44,66,42,82,69,68,132,67,56,94
MT030,SF013,40,47,55,69,77,91,87,40,94,46
MT031,SF013,73,46,85,72,46,85,84,49,66,79
MT032,SF013,129,90,104,89,107,67,73,54,105,51
MT033,SF013,93,101,93,100,144,102,70,104,67,44
MT035,SF013,117,61,97,112,77,97,54,94,119,109
MT036,SF013,86,57,50,121,77,94,52,77,127,89
MT021,SF013,170,276,468,228,408,338,217,263,211,176
MT023,SF013,124,161,212,357,251,174,204,349,254,267
MT002,SF013,41,20,40,39,29,20,46,23,36,30
MT003,SF013,20,31,44,37,35,21,42,27,18,25
MT006,SF013,47,18,52,22,16,29,53,56,59,39
MT012,SF013,31,26,48,41,41,22,54,46,33,39
MT015,SF013,43,35,24,35,30,51,62,48,39,44
MT022,SF013,23,37,48,45,47,45,20,62,34,70
MT024,SF013,35,66,44,33,30,28,20,21,65,35
MT027,SF013,29,29,24,20,49,43,21,18,46,36
MT034,SF013,42,40,21,39,26,43,27,52,27,52
MT001,SF014,37,32,18,42,35,56,38,60,48,31
MT004,SF014,40,20,32,47,33,26,43,16,34,29
MT005,SF014,49,59,25,18,24,46,22,18,26,18
MT007,SF014,34,37,58,42,40,39,22,32,35,39
MT008,SF014,49,41,18,26,22,43,49,26,40,51
MT009,SF014,55,18,47,33,44,41,24,29,49,33
MT010,SF014,33,24,21,51,63,33,37,38,27,19
MT011,SF014,58,32,41,30,55,50,32,52,39,32
MT013,SF014,49,49,51,50,30,24,47,25,33,24
MT014,SF014,46,30,48,30,45,23,56,51,19,43
MT016,SF014,24,37,49,33,27,40,62,36,49,21
MT017,SF014,48,16,46,44,67,29,64,22,29,36
MT018,SF014,36,26,49,20,21,50,44,52,24,51
MT019,SF014,36,64,22,31,43,17,28,33,21,35
MT020,SF014,32,25,48,64,47,40,44,41,43,43
MT025,SF014,45,33,22,57,37,20,20,62,17,45
MT026,SF014,48,41,14,40,58,28,31,21,34,38
MT028,SF014,29,44,35,25,58,24,35,28,30,29
MT029,SF014,18,17,25,20,47,50,37,16,29,41
MT030,SF014,52,40,48,48,33,47,26,35,43,28
MT031,SF014,28,39,43,33,54,39,22,29,39,59
MT032,SF014,26,53,22,36,54,41,17,44,25,32
MT033,SF014,27,20,55,38,59,33,28,41,20,34
MT035,SF014,35,38,37,21,41,20,36,38,33,33
MT036,SF014,49,23,50,20,47,34,44,38,41,29
MT021,SF014,65,85,55,132,60,109,172,136,105,112
MT023,SF014,111,75,95,127,159,132,156,90,93,121
MT002,SF014,32,28,48,37,40,44,30,28,23,26
MT003,SF014,38,32,39,23,32,32,15,39,29,37
MT006,SF014,18,23,32,22,38,32,20,18,29,22
MT012,SF014,13,24,32,14,28,27,25,52,21,29
MT015,SF014,13,19,24,22,23,17,18,20,36,47
MT022,SF014,30,39,21,17,28,24,47,12,15,20
MT024,SF014,23,21,18,45,23,34,21,19,23,24
MT027,SF014,32,20,37,31,46,20,29,14,40,15
MT034,SF014,28,36,16,21,23,34,33,25,13,38
MT001,SF015,140,46,44,72,39,52,120,60,107,77
MT004,SF015,49,65,69,101,113,88,87,40,75,89
MT005,SF015,40,90,60,42,86,71,55,63,99,110
MT007,SF015,86,63,34,40,88,81,95,34,56,96
MT008,SF015,67,70,66,78,72,106,53,90,49,51
MT009,SF015,131,89,63,100,112,57,38,78,55,123
MT010,SF015,42,62,60,72,60,121,71,108,97,55
MT011,SF015,96,46,71,84,77,77,43,108,51,111
MT013,SF015,79,98,130,105,47,113,110,73,31,80
MT014,SF015,51,131,125,58,124,56,109,87,88,58
MT016,SF015,94,73,79,64,55,38,93,146,49,71
MT017,SF015,80,127,38,121,107,124,96,144,48,69
MT018,SF015,77,47,57,79,57,94,80,75,42,48
MT019,SF015,87,140,110,61,76,110,72,91,74,68
MT020,SF015,85,58,122,69,114,108,71,114,50,129
MT025,SF015,56,121,101,123,94,121,36,98,109,88
MT026,SF015,130,149,48,88,75,56,52,59,110,103
MT028,SF015,107,46,108,58,75,134,92,72,74,52
MT029,SF015,50,68,90,116,59,91,60,110,68,31
MT030,SF015,97,103,77,117,122,59,98,64,49,105
MT031,SF015,102,42,46,93,81,88,85,91,87,67
MT032,SF015,94,102,58,40,40,86,50,93,57,145
MT033,SF015,111,122,137,82,58,46,118,126,56,52
MT035,SF015,36,76,68,81,74,50,113,115,46,78
MT036,SF015,62,47,96,116,92,71,97,42,74,82
MT021,SF015,249,147,373,286,373,200,172,494,160,410
MT023,SF015,313,216,167,156,507,209,188,293,185,152
MT002,SF015,20,53,25,35,41,42,40,47,19,45
MT003,SF015,20,22,26,36,16,32,40,34,25,26
MT006,SF015,25,53,31,21,57,45,27,30,18,41
MT012,SF015,25,40,22,31,23,33,25,21,31,54
MT015,SF015,26,27,38,23,20,31,42,55,16,23
MT022,SF015,35,35,53,20,18,32,26,30,49,28
MT024,SF015,46,44,17,34,42,31,20,18,22,18
MT027,SF015,33,20,31,14,30,30,29,31,14,23
MT034,SF015,27,22,28,37,38,23,53,23,30,35
MT001,SF016,28,18,22,49,68,69,48,44,46,51
MT004,SF016,25,40,38,25,63,24,28,76,58,31
MT005,SF016,69,39,54,44,72,37,52,32,23,29
MT007,SF016,47,25,59,23,25,33,51,46,68,46
MT008,SF016,42,27,37,34,36,77,44,56,54,53
MT009,SF016,60,21,31,31,30,62,40,59,26,62
MT010,SF016,41,39,48,32,78,55,38,55,38,18
MT011,SF016,22,54,40,43,63,48,51,47,41,44
MT013,SF016,32,50,33,45,40,57,44,47,47,64
MT014,SF016,55,34,40,30,44,56,47,79,25,25
MT016,SF016,63,81,63,47,47,53,42,60,26,55
MT017,SF016,61,26,34,56,62,46,46,26,74,22
MT018,SF016,21,18,23,72,53,30,42,61,47,38
MT019,SF016,32,42,35,20,32,17,48,67,28,43
MT020,SF016,59,37,67,44,34,28,32,55,41,49
MT025,SF016,44,30,28,39,19,54,47,20,69,30
MT026,SF016,30,62,51,27,48,46,46,31,42,72
MT028,SF016,24,24,54,29,51,46,76,46,53,66
MT029,SF016,64,39,45,50,66,69,18,40,69,33
MT030,SF016,56,37,64,48,34,54,32,45,72,25
MT031,SF016,36,70,63,57,30,26,33,79,40,44
MT032,SF016,69,51,50,25,23,34,53,29,67,60
MT033,SF016,53,41,36,33,25,31,56,37,20,40
MT035,SF016,56,59,44,25,51,31,27,33,38,23
MT036,SF016,33,36,40,30,24,38,40,25,51,29
MT021,SF016,113,82,132,107,58,73,125,94,153,83
MT023,SF016,156,70,110,109,99,58,90,74,111,152
MT002,SF016,16,33,14,16,15,38,15,33,35,19
MT003,SF016,30,19,21,15,32,14,13,25,25,22
MT006,SF016,21,21,15,31,19,15,36,26,22,24
MT012,SF016,20,21,13,32,25,15,37,15,33,22
MT015,SF016,30,33,19,19,19,17,22,13,18,32
MT022,SF016,24,24,14,39,22,26,14,11,27,14
MT024,SF016,29,20,23,25,12,22,29,34,42,26
MT027,SF016,25,27,31,28,22,16,23,14,24,23
MT034,SF016,21,17,30,11,20,13,9,15,35,10
MT001,SF017,103,138,82,96,47,72,50,94,91,79
MT004,SF017,123,66,37,71,49,49,49,75,89,82
MT005,SF017,101,51,63,100,130,55,58,69,99,48
MT007,SF017,76,37,84,127,50,82,70,38,117,61
MT008,SF017,37,52,80,109,120,77,54,71,45,71
MT009,SF017,101,114,126,85,80,133,121,143,63,40
MT010,SF017,66,73,63,104,65,52,92,112,54,95
MT011,SF017,107,48,83,127,48,60,94,131,117,109
MT013,SF017,104,54,83,55,92,96,45,70,61,80
MT014,SF017,126,117,136,82,153,58,94,85,116,134
MT016,SF017,120,45,108,96,91,127,121,41,82,126
MT017,SF017,90,90,152,86,62,62,94,62,67,56
MT018,SF017,60,87,86,66,124,57,69,123,74,30
MT019,SF017,65,52,129,80,80,66,86,76,74,135
MT020,SF017,32,45,32,33,60,121,71,63,60,40
MT025,SF017,146,114,91,61,118,64,82,63,109,87
MT026,SF017,84,58,60,135,98,137,65,120,58,38
MT028,SF017,147,58,66,52,131,86,59,55,82,108
MT029,SF017,95,43,80,118,39,115,67,110,77,112
MT030,SF017,88,137,91,64,146,107,108,94,33,64
MT031,SF017,67,47,107,61,107,87,36,53,74,75
MT032,SF017,104,56,54,88,55,90,59,56,63,88
MT033,SF017,109,62,90,126,140,115,87,95,84,120
MT035,SF017,115,71,76,105,146,118,68,73,137,91
MT036,SF017,52,74,92,34,101,73,142,61,95,136
MT021,SF017,309,266,230,136,284,164,338,188,165,415
MT023,SF017,248,222,163,288,294,199,255,330,263,273
MT002,SF017,73,49,29,38,76,82,28,63,55,21
MT003,SF017,35,63,83,47,25,54,48,42,47,43
MT006,SF017,43,30,31,49,76,45,39,44,80,59
MT012,SF017,58,60,54,59,52,24,71,26,60,38
MT015,SF017,66,40,75,34,54,44,78,46,43,59
MT022,SF017,54,40,28,73,51,57,61,50,33,49
MT024,SF017,48,45,49,33,65,37,47,52,32,59
MT027,SF017,44,51,21,64,46,48,32,49,42,72
MT034,SF017,31,37,44,41,34,44,64,34,29,42
MT001,SF018,39,28,19,35,39,29,21,29,58,32
MT004,SF018,49,37,54,44,41,38,57,52,30,27
MT005,SF018,23,41,44,46,43,25,65,53,20,28
MT007,SF018,35,51,29,29,33,64,28,22,21,47
MT008,SF018,36,31,37,24,18,15,28,25,38,35
MT009,SF018,23,18,40,54,56,38,26,36,22,53
MT010,SF018,36,42,40,45,42,40,21,26,25,28
MT011,SF018,21,35,23,52,26,35,38,33,41,35
MT013,SF018,41,36,43,40,34,44,42,37,14,46
MT014,SF018,31,47,44,54,37,37,45,17,39,41
MT016,SF018,49,48,36,19,26,51,38,32,26,23
MT017,SF018,26,26,26,46,37,31,45,59,18,51
MT018,SF018,37,34,26,30,41,32,36,41,17,28
MT019,SF018,51,41,44,26,44,41,42,49,32,44
MT020,SF018,52,26,20,30,59,60,54,24,23,27
MT025,SF018,16,27,48,53,45,46,42,31,27,28
MT026,SF018,51,40,43,37,61,34,20,31,23,21
MT028,SF018,27,48,33,46,23,28,32,36,49,35
MT029,SF018,25,25,25,35,40,48,36,47,30,33
MT030,SF018,32,32,63,27,28,35,26,36,30,51
