MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT002,SF004,37,58,17,14,54,44,33,64,76,69
MT003,SF004,43,73,29,58,68,70,24,48,24,54
MT006,SF004,20,62,34,31,76,33,17,80,47,61
MT012,SF004,29,55,47,45,58,26,58,66,50,61
MT015,SF004,50,70,58,88,74,46,26,40,31,39
MT022,SF004,20,22,50,27,32,68,13,34,63,48
MT024,SF004,13,25,32,34,71,55,15,49,33,34
MT027,SF004,22,48,70,24,62,12,32,62,66,46
MT034,SF004,38,22,62,61,24,31,10,24,84,63
MT001,SF005,42,135,64,72,71,35,112,125,93,76
MT004,SF005,88,95,89,106,34,95,96,86,73,30
MT005,SF005,30,76,55,80,25,138,45,158,90,90
MT007,SF005,113,49,90,116,45,61,51,41,60,97
MT008,SF005,62,62,45,22,30,131,63,23,73,25
MT009,SF005,110,84,153,85,92,96,100,90,53,80
MT010,SF005,71,96,80,90,77,132,88,55,52,43
MT011,SF005,53,44,80,33,163,56,46,100,18,57
MT013,SF005,105,104,99,36,80,92,89,28,40,27
MT014,SF005,81,41,28,25,75,19,108,140,64,159
MT016,SF005,98,136,52,64,51,90,118,66,40,86
MT017,SF005,50,61,115,105,103,106,42,28,110,63
MT018,SF005,118,64,38,24,60,98,70,75,129,41
MT019,SF005,30,81,141,137,71,36,65,107,65,35
MT020,SF005,85,87,57,36,91,65,84,84,34,42
MT025,SF005,44,108,83,138,114,59,133,38,75,58
MT026,SF005,109,110,67,76,48,61,51,83,59,39
MT028,SF005,89,117,59,85,36,92,84,105,133,39
MT029,SF005,34,69,85,33,70,74,49,95,61,95
MT030,SF005,46,41,77,58,104,69,27,46,41,72
MT031,SF005,67,132,113,103,62,62,21,97,63,36
MT032,SF005,24,74,132,52,50,106,130,31,23,72
MT033,SF005,59,113,45,87,44,73,22,20,83,61
MT035,SF005,114,109,92,57,55,59,52,92,123,52
MT036,SF005,46,58,142,38,25,78,121,35,124,27
MT021,SF005,323,172,193,381,441,332,141,190,157,218
MT023,SF005,131,117,180,398,341,145,305,290,129,344
MT002,SF005,43,39,50,9,25,41,20,29,45,24
MT003,SF005,53,41,41,29,21,27,37,23,30,9
MT006,SF005,28,13,9,54,44,32,47,23,55,54
MT012,SF005,50,40,50,31,15,48,27,13,41,13
MT015,SF005,15,12,51,26,23,42,13,14,47,44
MT022,SF005,46,15,42,57,40,58,44,42,37,58
MT024,SF005,59,26,33,35,16,45,59,11,28,41
MT027,SF005,53,51,51,20,34,44,18,56,11,77
MT034,SF005,41,31,23,22,70,34,44,10,58,32
MT001,SF006,28,36,33,53,44,19,48,33,32,41
MT004,SF006,17,44,16,27,49,28,36,26,40,29
MT005,SF006,27,26,46,12,51,24,28,37,58,39
MT007,SF006,13,38,26,27,36,22,29,9,11,28
MT008,SF006,37,48,48,34,21,23,40,11,48,23
MT009,SF006,39,30,39,39,22,36,16,34,22,16
MT010,SF006,35,26,27,16,31,31,33,15,39,59
MT011,SF006,64,24,32,41,39,59,49,10,11,47
MT013,SF006,39,31,51,51,39,73,38,37,32,23
MT014,SF006,51,33,38,41,53,27,33,23,43,34
MT016,SF006,41,12,29,52,32,47,56,18,14,52
MT017,SF006,36,10,28,13,57,16,63,50,69,14
MT018,SF006,47,32,19,35,38,43,21,52,14,47
MT019,SF006,39,32,17,38,13,16,20,16,20,63
MT020,SF006,23,14,59,44,48,45,40,25,37,40
MT025,SF006,23,50,24,31,39,42,31,40,38,24
MT026,SF006,53,14,57,49,43,66,46,25,17,48
MT028,SF006,23,67,19,59,47,49,32,32,67,39
MT029,SF006,63,40,60,30,32,22,32,22,41,44
MT030,SF006,25,26,36,41,51,17,24,51,47,35
MT031,SF006,13,16,50,53,20,59,32,33,41,38
MT032,SF006,32,24,30,25,51,43,32,23,52,60
MT033,SF006,52,48,30,34,56,36,35,36,35,22
MT035,SF006,34,48,43,56,20,20,12,27,10,60
MT036,SF006,18,10,21,30,43,50,34,32,70,16
MT021,SF006,152,87,65,134,33,96,147,119,136,96
MT023,SF006,154,36,139,69,85,58,159,106,40,171
MT002,SF006,31,21,33,10,21,18,11,35,13,43
MT003,SF006,20,7,11,27,26,28,13,17,46,25
MT006,SF006,20,30,32,10,18,19,27,21,42,25
MT012,SF006,31,31,19,23,30,19,10,21,13,25
MT015,SF006,27,22,29,8,14,8,11,9,18,12
MT022,SF006,15,28,25,8,9,9,6,12,36,22
MT024,SF006,22,16,36,29,14,18,31,24,18,33
MT027,SF006,21,12,15,16,19,32,10,39,42,12
MT034,SF006,26,22,17,18,7,12,29,20,17,41
MT001,SF007,149,165,127,140,131,115,56,59,130,137
MT004,SF007,37,176,185,99,84,84,125,59,124,138
MT005,SF007,96,122,63,72,44,86,90,51,62,68
MT007,SF007,82,90,117,83,98,105,90,45,51,141
MT008,SF007,113,104,114,50,111,90,55,82,39,82
MT009,SF007,38,72,26,144,111,114,55,26,117,77
MT010,SF007,29,53,96,92,61,41,78,81,46,142
MT011,SF007,163,58,96,175,30,31,57,121,65,47
MT013,SF007,112,69,37,86,90,111,29,137,34,103
MT014,SF007,79,130,94,106,66,89,85,99,84,81
MT016,SF007,28,66,34,107,85,37,97,167,121,134
MT017,SF007,134,61,142,31,90,44,34,64,103,126
MT018,SF007,108,130,36,168,72,66,135,89,145,63
MT019,SF007,53,57,72,68,59,59,69,39,59,119
MT020,SF007,86,34,46,46,39,106,34,108,61,105
MT025,SF007,118,111,145,50,93,79,38,175,154,42
MT026,SF007,129,36,157,79,43,52,75,37,134,138
MT028,SF007,108,114,38,106,28,43,186,85,34,120
MT029,SF007,95,100,65,62,104,123,130,46,73,64
MT030,SF007,102,114,132,114,27,42,104,117,139,105
MT031,SF007,56,87,151,188,80,82,33,90,90,68
MT032,SF007,121,72,44,66,130,153,105,34,129,114
MT033,SF007,36,88,131,122,48,90,83,47,89,101
MT035,SF007,34,123,58,98,35,150,119,142,74,117
MT036,SF007,54,63,126,46,33,89,65,126,94,109
MT021,SF007,304,216,323,227,225,271,58,301,218,137
MT023,SF007,205,100,177,172,58,176,219,115,101,238
MT002,SF007,42,24,47,61,42,33,42,33,7,50
MT003,SF007,20,12,18,42,23,23,20,43,28,24
MT006,SF007,35,25,29,18,28,22,43,8,46,26
MT012,SF007,16,21,31,41,17,54,15,34,30,50
MT015,SF007,12,43,32,38,41,36,38,23,16,13
MT022,SF007,13,10,14,20,18,27,46,21,21,26
MT024,SF007,36,36,28,12,14,22,40,34,44,38
MT027,SF007,48,17,45,22,21,18,38,11,11,10
MT034,SF007,10,57,25,10,16,36,24,37,43,55
MT001,SF008,64,52,68,117,46,108,125,46,73,64
MT004,SF008,56,73,57,133,41,118,31,49,61,97
MT005,SF008,24,99,41,111,68,38,35,42,56,44
MT007,SF008,99,85,119,48,152,77,17,35,26,70
MT008,SF008,59,20,127,100,94,129,60,40,46,109
MT009,SF008,67,122,90,32,28,138,74,118,110,31
MT010,SF008,104,39,56,68,30,36,43,62,71,92
MT011,SF008,34,56,45,71,62,93,40,67,39,75
MT013,SF008,127,103,96,47,53,115,42,91,104,53
MT014,SF008,28,104,89,92,56,75,77,88,35,117
MT016,SF008,91,53,116,52,95,76,25,144,109,93
MT017,SF008,135,159,37,58,42,99,62,49,34,48
MT018,SF008,87,82,127,68,59,116,87,30,109,87
MT019,SF008,33,158,24,120,98,78,18,118,55,72
MT020,SF008,75,25,49,130,44,69,64,27,35,31
MT025,SF008,101,40,71,87,53,125,38,94,95,120
MT026,SF008,42,67,100,49,41,136,103,151,95,154
MT028,SF008,94,79,21,82,57,89,80,136,160,88
MT029,SF008,90,117,74,120,157,48,124,127,83,124
MT030,SF008,31,44,34,109,88,64,88,79,130,63
MT031,SF008,78,25,38,89,89,69,143,71,114,109
MT032,SF008,119,109,96,144,78,137,113,58,152,43
MT033,SF008,93,109,95,42,81,82,50,140,49,96
MT035,SF008,108,24,58,58,87,105,69,75,47,45
MT036,SF008,32,22,25,57,49,89,129,94,22,71
MT021,SF008,432,465,99,105,148,108,161,221,178,595
MT023,SF008,383,525,360,318,423,205,322,136,225,333
MT002,SF008,8,33,13,16,7,29,25,15,18,15
MT003,SF008,10,33,22,8,8,49,19,10,9,30
MT006,SF008,20,14,32,8,30,12,50,36,13,19
MT012,SF008,24,32,33,38,44,29,9,31,35,43
MT015,SF008,22,38,35,25,40,30,19,22,18,14
MT022,SF008,19,16,10,27,30,16,28,31,17,9
MT024,SF008,8,45,24,12,27,28,37,10,29,23
MT027,SF008,30,11,35,26,23,33,24,9,21,16
MT034,SF008,26,29,22,28,21,35,26,31,12,9
MT001,SF009,40,102,70,175,46,125,128,161,47,48
MT004,SF009,71,71,121,48,102,34,46,112,53,30
MT005,SF009,49,148,143,106,118,44,60,70,38,123
MT007,SF009,136,24,37,36,83,90,135,144,74,162
MT008,SF009,89,88,89,105,92,104,79,147,60,57
MT009,SF009,119,58,125,73,50,148,123,70,112,24
MT010,SF009,27,140,169,105,52,84,47,109,66,144
MT011,SF009,77,26,111,137,130,122,115,82,116,172
MT013,SF009,106,51,47,81,54,86,93,30,64,70
MT014,SF009,115,57,110,35,31,39,97,48,50,124
MT016,SF009,167,145,132,94,81,117,184,104,136,47
MT017,SF009,70,104,100,51,117,51,111,122,109,109
MT018,SF009,97,152,66,155,88,59,126,73,141,118
MT019,SF009,51,165,119,103,115,141,55,127,106,58
MT020,SF009,106,28,157,129,91,70,63,82,45,146
MT025,SF009,61,70,69,69,49,65,58,119,124,162
MT026,SF009,55,101,148,104,112,33,72,77,44,107
MT028,SF009,98,130,102,142,101,162,100,23,99,33
MT029,SF009,128,102,68,36,108,63,92,137,92,54
MT030,SF009,106,50,49,84,65,133,109,80,75,109
MT031,SF009,34,24,69,153,76,144,152,47,106,130
MT032,SF009,63,140,33,135,90,53,79,83,129,71
MT033,SF009,77,118,137,88,25,141,122,98,35,115
MT035,SF009,104,126,63,45,86,32,186,63,71,83
MT036,SF009,87,70,33,165,51,147,115,117,154,100
MT021,SF009,507,376,433,297,122,186,391,174,153,211
MT023,SF009,494,470,417,505,157,428,142,365,225,88
MT002,SF009,36,42,10,38,38,34,33,19,33,11
MT003,SF009,33,40,25,20,33,26,43,19,9,10
MT006,SF009,33,8,30,28,27,12,33,16,10,23
MT012,SF009,16,18,37,22,34,17,9,29,15,28
MT015,SF009,40,26,23,30,21,18,18,16,14,16
MT022,SF009,26,33,25,33,28,29,16,15,13,8
MT024,SF009,8,34,23,9,10,28,9,31,24,22
MT027,SF009,17,26,21,32,19,9,18,15,11,48
MT034,SF009,41,28,10,35,31,38,15,20,46,27
MT001,SF010,120,42,56,109,19,116,30,96,64,36
MT004,SF010,46,94,36,68,82,53,87,27,115,60
MT005,SF010,70,106,36,64,109,76,120,109,19,65
MT007,SF010,80,123,104,36,77,74,47,95,47,92
MT008,SF010,106,53,75,82,97,52,55,78,113,32
MT009,SF010,54,117,72,68,53,80,77,133,49,104
MT010,SF010,43,34,122,56,84,56,72,116,68,52
MT011,SF010,118,28,62,145,95,80,114,90,52,133
MT013,SF010,121,23,109,68,132,73,106,25,37,62
MT014,SF010,116,31,31,48,90,39,24,99,79,97
MT016,SF010,125,92,109,78,41,44,93,64,111,36
MT017,SF010,53,93,58,71,80,80,57,55,24,69
MT018,SF010,36,52,91,46,29,74,42,50,70,64
MT019,SF010,35,83,27,144,105,40,46,63,88,75
MT020,SF010,63,49,146,63,48,97,64,75,40,49
MT025,SF010,101,78,87,91,74,26,101,138,32,70
MT026,SF010,33,32,111,101,66,46,65,94,91,44
MT028,SF010,54,94,70,97,40,124,111,37,28,118
MT029,SF010,93,24,83,83,121,62,58,49,80,49
MT030,SF010,92,46,29,101,91,72,39,47,83,89
MT031,SF010,116,86,81,74,58,103,92,112,48,51
MT032,SF010,104,48,92,46,60,32,42,33,116,73
MT033,SF010,58,88,119,44,119,88,58,50,71,63
MT035,SF010,55,60,52,36,34,66,101,63,111,107
MT036,SF010,26,57,38,110,106,97,76,73,54,93
MT021,SF010,191,123,184,71,116,128,73,301,224,103
MT023,SF010,66,164,183,283,77,343,123,70,207,63
MT002,SF010,77,33,59,55,30,20,41,38,46,73
MT003,SF010,35,60,37,60,12,23,49,62,21,34
MT006,SF010,34,49,35,48,53,40,72,32,36,53
MT012,SF010,51,14,21,42,86,64,43,48,34,52
MT015,SF010,69,61,25,46,40,74,48,48,55,21
MT022,SF010,18,49,26,31,18,21,29,42,46,34
MT024,SF010,22,26,61,55,44,84,49,48,35,19
MT027,SF010,16,35,28,43,29,41,11,45,24,37
MT034,SF010,69,40,55,28,54,43,44,16,63,30
MT001,SF011,76,97,51,61,43,39,122,107,135,111
MT004,SF011,87,40,98,115,40,115,91,83,52,81
MT005,SF011,24,55,81,89,41,83,97,72,149,44
MT007,SF011,112,77,35,41,41,175,38,37,69,71
MT008,SF011,68,182,96,73,105,165,119,101,61,148
MT009,SF011,76,75,83,136,27,119,160,34,98,62
MT010,SF011,93,71,105,181,46,132,43,84,100,62
MT011,SF011,126,92,37,159,70,97,86,143,84,81
MT013,SF011,40,120,86,160,153,142,38,87,110,102
MT014,SF011,65,119,154,43,131,137,41,164,82,91
MT016,SF011,106,76,73,137,91,84,108,128,131,92
MT017,SF011,114,163,150,100,103,117,108,42,56,77
MT018,SF011,112,118,65,138,105,141,70,73,138,102
MT019,SF011,136,131,43,59,45,53,71,114,119,99
MT020,SF011,45,86,87,57,65,85,78,121,42,129
MT025,SF011,49,85,98,104,71,74,112,87,37,62
MT026,SF011,137,57,104,60,163,121,32,147,109,33
MT028,SF011,139,106,71,125,152,27,107,116,132,97
MT029,SF011,81,111,143,172,34,63,81,95,87,62
MT030,SF011,25,152,52,44,111,87,56,68,59,116
MT031,SF011,101,146,94,108,104,94,144,78,104,80
MT032,SF011,54,47,157,156,102,79,95,57,33,35
MT033,SF011,42,73,173,54,130,82,70,31,102,72
MT035,SF011,32,31,52,41,108,38,28,162,61,116
MT036,SF011,101,58,85,88,165,75,107,155,138,102
MT021,SF011,370,230,429,382,212,230,67,440,397,376
MT023,SF011,422,227,225,206,342,304,417,303,499,126
MT002,SF011,36,86,60,62,61,42,22,29,60,59
MT003,SF011,22,80,19,70,63,53,82,53,43,22
MT006,SF011,49,56,17,43,53,23,41,39,77,32
MT012,SF011,75,28,44,26,37,32,59,42,69,89
MT015,SF011,47,49,24,83,90,31,66,64,68,87
MT022,SF011,33,54,50,31,52,24,42,85,59,100
MT024,SF011,22,25,46,20,22,15,37,20,32,35
MT027,SF011,19,46,59,26,32,49,17,81,13,79
MT034,SF011,75,86,102,31,41,46,21,69,33,20
MT001,SF012,91,132,58,94,110,114,120,106,64,70
MT004,SF012,59,90,58,93,78,129,32,43,83,34
MT005,SF012,96,28,101,147,151,68,53,119,139,95
MT007,SF012,77,59,99,120,33,82,110,46,41,48
MT008,SF012,59,53,120,164,122,65,81,109,126,92
MT009,SF012,62,35,37,56,42,55,80,35,132,94
MT010,SF012,69,150,93,40,74,142,135,46,109,46
MT011,SF012,34,32,93,139,33,74,93,84,131,45
MT013,SF012,86,70,104,69,113,32,57,50,24,92
MT014,SF012,44,119,156,95,106,44,116,127,54,48
MT016,SF012,76,76,123,107,83,29,63,63,69,89
MT017,SF012,59,66,159,114,92,66,167,123,77,130
MT018,SF012,149,141,104,62,78,44,87,30,111,66
MT019,SF012,67,62,56,155,56,88,77,59,112,54
MT020,SF012,57,75,137,121,42,114,39,64,58,107
MT025,SF012,89,139,90,86,146,121,49,23,103,119
MT026,SF012,168,104,58,34,83,77,27,134,124,95
MT028,SF012,40,42,68,79,24,110,140,72,78,99
MT029,SF012,118,76,94,114,37,138,70,97,117,131
MT030,SF012,139,168,114,62,61,131,141,105,113,26
MT031,SF012,117,40,119,58,139,114,49,98,38,51
MT032,SF012,104,136,122,90,91,104,38,65,156,133
MT033,SF012,76,68,100,111,62,146,140,122,81,69
MT035,SF012,34,57,46,51,74,92,166,48,98,105
MT036,SF012,34,50,52,37,91,91,101,93,99,39
MT021,SF012,266,297,199,299,342,231,219,220,114,343
MT023,SF012,219,380,457,345,182,129,146,133,418,331
MT002,SF012,70,134,121,75,112,104,22,74,58,68
MT003,SF012,29,102,77,101,99,54,27,118,103,110
MT006,SF012,97,29,54,57,40,18,88,85,49,92
MT012,SF012,112,62,77,64,78,55,77,46,35,74
MT015,SF012,102,95,33,83,59,88,57,50,36,29
MT022,SF012,34,108,92,64,80,99,50,137,19,26
MT024,SF012,28,129,101,63,39,126,38,26,33,76
MT027,SF012,31,87,59,100,23,73,108,44,88,32
MT034,SF012,52,42,49,139,82,76,109,129,57,117
MT001,SF013,116,125,103,58,116,126,121,36,57,50
MT004,SF013,95,48,66,73,97,47,49,118,136,89
MT005,SF013,121,42,94,82,55,69,68,60,130,30
MT007,SF013,40,148,33,27,41,25,63,121,113,74
MT008,SF013,26,55,20,39,120,99,121,82,70,124
MT009,SF013,95,65,51,51,53,92,73,28,110,74
MT010,SF013,37,64,79,61,36,28,82,36,136,30
MT011,SF013,89,138,72,79,105,46,44,92,71,113
MT013,SF013,38,106,44,57,68,52,50,109,67,64
MT014,SF013,23,96,45,37,40,74,21,146,55,99
MT016,SF013,50,53,71,72,95,121,53,42,123,38
MT017,SF013,129,123,108,51,99,51,94,92,33,127
MT018,SF013,95,127,131,162,69,33,36,119,125,125
MT019,SF013,98,64,84,80,59,65,22,67,85,66
MT020,SF013,43,100,53,116,77,90,120,104,116,126
MT025,SF013,90,34,152,106,33,89,61,33,39,78
MT026,SF013,154,171,65,156,122,66,88,19,56,86
MT028,SF013,90,153,90,75,97,87,97,40,58,126
MT029,SF013,46,60,77,103,25,107,48,85,89,57
MT030,SF013,101,54,68,123,58,29,98,73,20,126
MT031,SF013,42,73,126,86,21,63,137,56,42,108
MT032,SF013,66,79,113,99,100,139,163,107,108,123
MT033,SF013,67,87,120,47,129,45,124,143,88,128
MT035,SF013,126,36,76,92,99,43,75,79,85,68
MT036,SF013,78,35,55,139,85,113,85,81,150,44
MT021,SF013,284,358,235,110,99,276,207,213,304,302
MT023,SF013,165,311,332,261,177,155,437,359,116,282
MT002,SF013,27,44,47,29,46,42,57,51,37,30
MT003,SF013,27,36,36,46,43,37,53,44,35,32
MT006,SF013,68,33,57,63,40,39,72,26,55,24
MT012,SF013,16,18,27,30,25,40,38,23,43,54
MT015,SF013,16,41,52,25,63,55,43,43,39,17
MT022,SF013,14,59,19,18,56,34,41,47,15,42
MT024,SF013,46,19,31,14,12,61,18,48,72,42
MT027,SF013,36,33,58,28,17,44,35,21,27,69
MT034,SF013,15,26,52,28,23,24,57,59,21,26
MT001,SF014,45,55,47,18,18,44,14,73,64,54
MT004,SF014,14,30,56,48,51,60,55,37,65,44
MT005,SF014,21,12,24,32,52,38,26,44,36,19
MT007,SF014,52,36,59,23,32,12,30,14,42,22
MT008,SF014,78,56,44,35,33,56,55,60,27,61
MT009,SF014,22,43,29,23,14,46,12,34,44,32
MT010,SF014,38,58,62,51,27,20,45,20,36,37
MT011,SF014,41,55,41,30,32,40,16,39,14,17
MT013,SF014,21,22,49,13,22,24,53,51,31,48
MT014,SF014,26,22,58,18,13,45,17,28,40,11
MT016,SF014,43,47,77,67,48,36,20,11,20,17
MT017,SF014,57,31,40,40,35,11,41,37,35,31
MT018,SF014,28,46,45,17,23,40,52,20,28,13
MT019,SF014,16,56,59,38,14,50,56,60,43,22
MT020,SF014,9,29,50,56,49,18,53,15,11,28
MT025,SF014,20,33,15,68,68,45,46,59,48,55
MT026,SF014,29,41,42,43,22,43,45,12,19,63
MT028,SF014,21,65,45,62,44,34,20,29,36,32
MT029,SF014,46,20,19,41,68,43,50,24,27,68
MT030,SF014,27,43,58,17,27,26,46,35,47,61
MT031,SF014,18,12,30,51,18,16,41,16,16,66
MT032,SF014,40,33,42,15,37,28,19,15,39,11
MT033,SF014,16,26,44,49,25,12,18,53,55,36
MT035,SF014,32,62,22,40,58,21,29,28,29,53
MT036,SF014,66,20,47,13,46,34,38,35,31,19
MT021,SF014,73,96,125,121,55,148,95,75,151,97
MT023,SF014,76,132,147,202,64,55,63,65,46,144
MT002,SF014,46,29,14,41,30,41,29,17,9,24
MT003,SF014,35,31,39,21,56,35,17,29,54,13
MT006,SF014,25,16,11,26,34,21,13,42,25,32
MT012,SF014,22,15,31,36,53,23,28,19,8,28
MT015,SF014,31,31,35,31,28,30,36,22,50,32
MT022,SF014,49,22,32,12,24,37,58,32,21,13
MT024,SF014,11,14,42,16,7,22,14,33,43,21
MT027,SF014,24,40,11,8,39,19,36,28,43,9
MT034,SF014,12,37,17,50,32,15,23,32,16,47
MT001,SF015,129,76,63,74,24,44,110,61,108,117
MT004,SF015,28,93,111,98,47,39,63,61,90,65
MT005,SF015,90,113,87,86,24,33,44,90,134,70
MT007,SF015,75,58,60,116,55,70,88,67,36,40
MT008,SF015,118,38,45,118,115,125,73,166,98,41
MT009,SF015,92,101,34,23,29,130,109,97,75,92
MT010,SF015,123,126,95,54,72,112,56,144,76,136
MT011,SF015,97,111,78,126,137,39,94,146,99,40
MT013,SF015,50,34,98,104,65,28,43,41,34,68
MT014,SF015,120,36,85,58,101,35,85,135,103,38
MT016,SF015,91,74,69,116,78,36,27,99,40,37
MT017,SF015,34,31,32,36,88,41,91,127,95,62
MT018,SF015,95,149,67,102,124,38,62,50,106,158
MT019,SF015,44,167,175,29,94,144,48,80,162,63
MT020,SF015,109,29,43,106,116,92,67,96,44,75
MT025,SF015,94,132,48,127,90,108,73,36,75,30
MT026,SF015,82,142,50,63,110,34,50,121,141,72
MT028,SF015,66,73,162,42,35,156,102,37,67,82
MT029,SF015,98,39,159,58,57,150,52,30,67,91
MT030,SF015,30,74,61,69,156,38,115,107,100,158
MT031,SF015,62,73,56,61,26,135,97,34,61,134
MT032,SF015,80,85,78,110,36,64,107,87,61,124
MT033,SF015,29,53,93,42,111,139,39,105,73,94
MT035,SF015,108,77,126,101,49,67,152,99,26,92
MT036,SF015,87,50,59,80,29,91,122,54,48,123
MT021,SF015,300,266,84,319,327,323,149,600,177,575
MT023,SF015,291,381,97,178,569,490,357,197,209,326
MT002,SF015,12,29,46,29,22,39,38,58,34,46
MT003,SF015,39,26,44,46,30,48,51,9,35,52
MT006,SF015,35,32,40,35,46,28,30,42,43,13
MT012,SF015,22,48,23,35,42,33,20,36,12,48
MT015,SF015,51,30,17,22,28,37,58,46,14,11
MT022,SF015,59,39,19,12,14,26,29,8,51,49
MT024,SF015,30,34,19,58,20,40,29,18,23,35
MT027,SF015,60,17,21,37,26,10,23,23,21,14
MT034,SF015,15,23,28,16,40,40,55,58,25,44
MT001,SF016,51,13,48,50,36,73,19,54,78,80
MT004,SF016,26,12,15,34,79,12,27,40,60,39
MT005,SF016,68,55,78,14,59,15,33,53,17,15
MT007,SF016,33,27,17,30,42,75,57,36,54,25
MT008,SF016,33,40,41,59,43,30,62,46,67,12
MT009,SF016,45,12,16,35,39,50,42,56,70,59
MT010,SF016,23,35,23,31,43,58,18,92,28,34
MT011,SF016,43,18,33,63,21,59,51,86,19,15
MT013,SF016,64,57,36,62,70,56,87,42,37,60
MT014,SF016,38,76,71,73,70,22,43,23,57,31
MT016,SF016,81,37,47,28,49,63,64,32,70,36
MT017,SF016,58,69,59,77,31,30,64,56,91,30
MT018,SF016,47,44,71,49,19,31,56,40,61,17
MT019,SF016,26,41,54,54,71,38,37,73,46,19
MT020,SF016,29,57,32,23,66,37,16,56,34,15
MT025,SF016,61,27,52,31,54,31,47,33,35,43
MT026,SF016,65,17,77,53,45,18,32,29,23,74
MT028,SF016,33,22,28,25,22,34,29,22,40,71
MT029,SF016,84,25,31,57,51,30,38,55,42,50
MT030,SF016,40,62,22,25,45,16,42,60,20,38
MT031,SF016,52,69,80,19,60,32,29,38,28,79
MT032,SF016,87,24,47,50,49,28,34,46,43,44
MT033,SF016,30,46,74,48,21,40,20,54,13,57
MT035,SF016,13,65,92,49,35,18,37,58,38,62
MT036,SF016,49,31,24,36,30,16,22,42,70,60
MT021,SF016,142,94,45,89,70,50,77,95,122,136
MT023,SF016,165,103,145,40,76,91,41,141,33,57
MT002,SF016,16,36,26,16,14,29,9,18,36,25
MT003,SF016,40,9,13,26,20,32,30,10,33,32
MT006,SF016,31,19,25,25,31,26,11,8,36,38
MT012,SF016,26,28,20,13,25,33,25,37,22,18
MT015,SF016,39,17,24,9,30,26,16,14,31,40
MT022,SF016,42,27,11,42,26,9,29,29,26,10
MT024,SF016,14,11,6,9,29,16,30,39,41,37
MT027,SF016,13,34,37,9,11,10,41,35,11,27
MT034,SF016,16,17,15,12,9,37,29,23,25,19
MT001,SF017,35,156,92,45,63,55,94,26,132,92
MT004,SF017,132,29,58,32,59,100,60,101,105,99
MT005,SF017,98,131,86,24,120,52,86,61,92,72
MT007,SF017,54,46,127,72,68,87,79,69,129,120
MT008,SF017,31,33,88,118,60,117,84,53,53,80
MT009,SF017,55,101,59,29,47,81,31,52,57,72
MT010,SF017,97,29,119,49,107,75,34,60,56,92
MT011,SF017,40,105,124,67,110,157,99,149,99,53
MT013,SF017,126,117,40,91,58,136,32,55,105,39
MT014,SF017,102,153,143,96,81,23,41,90,155,140
MT016,SF017,81,47,143,63,71,97,94,91,93,74
MT017,SF017,60,52,173,105,56,87,82,57,71,110
MT018,SF017,85,28,118,34,60,155,42,136,44,76
MT019,SF017,31,105,138,124,66,45,90,54,85,157
MT020,SF017,62,40,104,26,20,76,30,124,162,38
MT025,SF017,81,46,132,91,117,37,106,41,69,70
MT026,SF017,86,130,39,113,37,106,60,79,94,33
MT028,SF017,152,48,99,69,46,109,78,34,25,131
MT029,SF017,142,121,81,95,35,78,98,46,52,88
MT030,SF017,87,74,99,36,88,31,76,26,31,106
MT031,SF017,133,36,160,77,139,64,105,52,105,135
MT032,SF017,92,112,40,105,90,32,79,73,91,94
MT033,SF017,100,53,65,120,101,98,71,64,31,67
MT035,SF017,30,93,48,132,89,101,63,126,35,32
MT036,SF017,20,24,99,72,70,41,57,102,96,61
MT021,SF017,294,415,355,169,213,465,358,119,99,128
MT023,SF017,299,106,140,161,310,437,324,120,321,90
MT002,SF017,82,82,45,81,66,55,60,17,32,27
MT003,SF017,20,74,35,54,16,32,46,51,54,21
MT006,SF017,47,38,42,60,77,34,59,64,85,43
MT012,SF017,67,58,31,58,42,61,83,22,44,45
MT015,SF017,61,61,60,24,23,86,48,28,69,45
MT022,SF017,22,87,27,78,58,53,40,35,24,101
MT024,SF017,16,37,95,57,34,53,38,54,42,60
MT027,SF017,29,36,66,77,55,69,53,21,19,59
MT034,SF017,51,36,83,39,51,50,37,42,46,65
MT001,SF018,31,26,30,46,39,44,36,22,51,14
MT004,SF018,35,63,36,31,20,40,33,53,14,24
MT005,SF018,51,19,33,43,51,21,47,46,46,25
MT007,SF018,43,33,26,34,32,54,22,48,36,60
MT008,SF018,20,26,22,57,51,44,43,38,26,37
MT009,SF018,51,23,21,19,14,44,38,53,46,34
MT010,SF018,23,42,20,39,18,58,45,33,24,33
MT011,SF018,14,42,22,52,36,17,41,41,58,44
MT013,SF018,29,55,30,12,59,45,44,28,29,13
MT014,SF018,45,59,13,21,58,65,26,34,38,44
MT016,SF018,37,37,37,15,42,35,46,34,30,44
MT017,SF018,41,14,25,36,57,47,41,22,11,44
MT018,SF018,20,31,38,13,62,59,29,29,42,37
MT019,SF018,60,23,37,22,27,45,31,20,16,51
MT020,SF018,42,55,27,25,44,57,58,40,44,25
MT025,SF018,31,27,60,43,21,51,23,32,41,63
MT026,SF018,40,11,12,51,59,22,14,23,32,35
MT028,SF018,20,15,58,11,14,70,21,21,17,53
MT029,SF018,35,25,23,52,25,44,52,18,21,44
MT030,SF018,49,31,44,20,28,35,51,44,23,49
