MID,DCID,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10
MT002,SF004,42,47,49,37,39,49,47,52,50,56
MT003,SF004,52,53,52,40,47,49,55,53,32,55
MT006,SF004,37,37,56,34,49,40,34,47,48,51
MT012,SF004,53,35,54,41,54,37,38,53,42,42
MT015,SF004,51,54,38,52,52,40,38,56,35,37
MT022,SF004,53,37,44,36,38,52,43,51,47,44
MT024,SF004,38,48,32,55,55,33,43,35,46,37
MT027,SF004,39,35,46,43,52,32,36,40,41,34
MT034,SF004,39,56,54,49,40,47,34,43,55,42
MT001,SF005,68,95,80,85,90,58,92,86,76,77
MT004,SF005,60,70,61,87,60,86,94,60,74,92
MT005,SF005,60,70,57,57,67,84,55,96,82,60
MT007,SF005,74,63,87,74,70,64,66,56,71,69
MT008,SF005,93,55,55,66,56,81,74,62,61,65
MT009,SF005,66,64,93,77,83,76,97,93,79,74
MT010,SF005,75,64,82,66,65,92,75,55,87,81
MT011,SF005,57,66,75,95,97,91,76,82,59,63
MT013,SF005,62,73,69,66,77,72,55,87,94,62
MT014,SF005,66,73,57,55,68,62,87,85,92,96
MT016,SF005,74,83,76,75,61,61,78,76,55,61
MT017,SF005,95,56,89,78,74,66,94,78,83,96
MT018,SF005,97,86,58,66,87,90,60,84,83,66
MT019,SF005,61,84,92,87,80,66,73,79,78,66
MT020,SF005,62,81,66,82,71,65,73,55,67,64
MT025,SF005,94,70,64,86,69,58,92,63,92,71
MT026,SF005,67,85,66,66,71,83,71,56,78,79
MT028,SF005,55,95,93,72,64,72,56,68,88,55
MT029,SF005,66,71,84,87,75,97,71,72,55,91
MT030,SF005,87,68,87,92,94,63,63,70,55,76
MT031,SF005,63,95,86,77,65,62,56,94,94,71
MT032,SF005,71,60,90,75,70,95,80,55,70,80
MT033,SF005,87,81,61,81,64,82,70,58,88,67
MT035,SF005,68,81,55,59,90,75,73,79,76,77
MT036,SF005,71,89,89,58,68,55,74,83,87,90
MT021,SF005,291,196,264,291,304,272,231,264,218,291
MT023,SF005,242,301,237,280,282,274,282,296,253,239
MT002,SF005,42,38,33,27,30,34,32,32,40,43
MT003,SF005,42,34,28,26,42,42,36,30,32,28
MT006,SF005,38,44,27,37,38,38,45,35,40,37
MT012,SF005,30,46,34,44,44,37,26,36,28,28
MT015,SF005,39,28,42,44,32,30,37,44,30,38
MT022,SF005,34,43,36,41,35,45,40,34,34,40
MT024,SF005,43,36,44,32,27,38,36,27,42,26
MT027,SF005,31,31,34,37,43,37,45,43,31,46
MT034,SF005,34,45,33,29,44,37,40,29,41,35
MT001,SF006,32,34,26,42,29,42,29,36,31,44
MT004,SF006,33,40,37,36,31,27,33,35,30,28
MT005,SF006,28,41,45,32,33,28,30,29,42,32
MT007,SF006,30,30,39,26,42,27,40,26,37,37
MT008,SF006,38,40,41,33,37,41,31,34,35,28
MT009,SF006,41,33,33,26,33,42,29,32,40,44
MT010,SF006,28,31,28,44,42,41,31,38,32,35
MT011,SF006,43,26,39,44,40,44,31,28,30,30
MT013,SF006,33,38,36,31,37,44,38,29,36,37
MT014,SF006,41,29,34,41,41,31,38,42,32,34
MT016,SF006,28,29,27,33,27,33,43,42,40,42
MT017,SF006,35,26,44,39,36,33,40,41,45,43
MT018,SF006,31,27,37,33,40,27,26,44,33,44
MT019,SF006,37,29,30,33,26,36,29,26,31,44
MT020,SF006,41,27,38,34,31,30,38,31,35,45
MT025,SF006,41,37,38,34,39,26,30,31,39,29
MT026,SF006,39,38,40,35,26,42,39,26,31,45
MT028,SF006,41,41,31,44,37,33,27,30,45,27
MT029,SF006,42,29,36,38,26,30,34,44,34,29
MT030,SF006,32,39,35,31,35,39,29,39,39,32
MT031,SF006,37,42,37,36,40,45,32,33,27,37
MT032,SF006,37,40,44,43,32,44,30,38,32,35
MT033,SF006,33,41,44,28,37,34,31,32,31,34
MT035,SF006,36,34,40,35,30,26,29,31,32,44
MT036,SF006,27,28,37,38,29,33,32,35,43,34
MT021,SF006,97,116,74,101,74,72,96,82,97,85
MT023,SF006,105,99,99,87,123,83,100,123,95,113
MT002,SF006,19,24,27,22,22,23,21,28,23,27
MT003,SF006,28,24,17,18,23,20,18,18,27,20
MT006,SF006,21,24,23,19,22,16,20,17,25,16
MT012,SF006,26,22,18,18,27,18,19,20,26,20
MT015,SF006,20,25,19,17,25,18,22,25,18,20
MT022,SF006,17,17,19,25,28,16,20,27,28,17
MT024,SF006,20,23,22,24,24,24,25,27,24,25
MT027,SF006,19,28,28,28,21,23,27,28,25,23
MT034,SF006,21,19,20,23,22,25,25,21,28,27
MT001,SF007,90,103,95,87,113,99,111,95,84,102
MT004,SF007,94,114,114,82,87,95,102,110,81,94
MT005,SF007,70,85,69,86,89,118,108,98,73,95
MT007,SF007,69,77,98,70,75,88,114,70,113,86
MT008,SF007,97,85,86,72,77,88,84,111,76,73
MT009,SF007,93,87,76,116,96,99,96,71,114,69
MT010,SF007,75,76,101,70,68,81,68,80,80,89
MT011,SF007,105,93,110,116,86,100,104,84,77,117
MT013,SF007,73,76,92,80,76,79,68,97,81,97
MT014,SF007,68,116,99,91,110,67,93,73,110,72
MT016,SF007,87,109,74,100,82,74,117,116,97,103
MT017,SF007,106,103,95,87,67,70,90,76,75,93
MT018,SF007,90,97,101,101,76,89,88,71,99,84
MT019,SF007,69,75,74,67,80,101,78,106,85,72
MT020,SF007,94,82,103,118,71,91,77,115,103,95
MT025,SF007,99,91,97,118,75,81,93,106,106,76
MT026,SF007,113,89,108,74,73,111,78,85,82,96
MT028,SF007,109,113,89,115,72,115,117,79,73,92
MT029,SF007,90,84,105,80,113,94,115,93,79,98
MT030,SF007,76,115,83,82,69,72,114,99,105,106
MT031,SF007,74,110,97,118,67,109,99,70,87,109
MT032,SF007,91,81,78,83,80,104,73,75,78,88
MT033,SF007,70,111,87,79,78,114,77,67,67,111
MT035,SF007,113,116,88,93,67,118,114,98,103,73
MT036,SF007,104,90,93,111,70,109,114,86,116,85
MT021,SF007,196,183,243,166,232,162,141,226,200,183
MT023,SF007,168,228,158,177,149,173,170,149,219,183
MT002,SF007,34,27,36,36,27,22,34,21,23,30
MT003,SF007,24,22,30,31,26,34,23,30,21,35
MT006,SF007,31,33,24,34,35,23,27,26,35,22
MT012,SF007,32,33,27,36,22,36,24,31,28,33
MT015,SF007,30,27,24,25,29,24,28,21,27,24
MT022,SF007,33,24,27,26,32,28,33,30,25,30
MT024,SF007,33,27,31,34,27,30,34,31,34,29
MT027,SF007,34,36,28,25,28,30,28,26,36,26
MT034,SF007,27,35,33,30,32,35,22,23,35,33
MT001,SF008,66,82,90,71,76,66,88,83,61,92
MT004,SF008,63,76,82,96,62,70,85,64,66,82
MT005,SF008,55,97,96,97,89,63,67,79,57,93
MT007,SF008,75,97,76,94,91,95,55,69,61,83
MT008,SF008,87,60,83,59,68,94,58,75,69,76
MT009,SF008,78,90,58,89,55,92,87,97,66,78
MT010,SF008,66,80,94,66,74,76,56,56,93,56
MT011,SF008,66,95,60,89,67,76,60,87,55,66
MT013,SF008,81,82,89,55,58,70,58,67,74,60
MT014,SF008,63,77,62,88,68,70,76,74,97,92
MT016,SF008,55,95,97,60,74,95,63,85,81,95
MT017,SF008,85,94,67,80,88,64,73,80,56,68
MT018,SF008,67,75,83,69,81,92,56,80,68,81
MT019,SF008,64,97,74,87,63,59,61,89,63,63
MT020,SF008,55,55,89,79,94,60,86,61,91,92
MT025,SF008,86,60,88,94,67,74,86,76,88,82
MT026,SF008,76,97,96,56,58,87,81,91,87,95
MT028,SF008,85,83,63,77,66,93,73,86,96,64
MT029,SF008,80,72,90,92,95,93,96,92,85,74
MT030,SF008,90,89,66,71,61,85,73,71,89,76
MT031,SF008,58,71,69,71,62,63,85,93,72,79
MT032,SF008,71,77,83,94,92,92,84,61,97,62
MT033,SF008,91,65,67,75,81,57,66,94,71,85
MT035,SF008,86,61,69,71,57,65,64,55,57,79
MT036,SF008,72,62,71,80,68,75,76,89,60,76
MT021,SF008,360,282,231,309,337,292,303,340,388,350
MT023,SF008,292,330,231,303,374,289,343,252,292,347
MT002,SF008,21,28,22,21,20,20,21,19,20,20
MT003,SF008,21,27,23,21,21,31,29,25,19,29
MT006,SF008,22,23,19,20,20,27,30,24,25,19
MT012,SF008,31,21,28,32,30,20,28,31,31,32
MT015,SF008,27,28,30,25,28,19,18,20,22,18
MT022,SF008,22,20,18,22,22,32,20,22,29,26
MT024,SF008,25,27,26,25,18,22,31,23,24,30
MT027,SF008,31,31,28,24,32,21,20,22,18,28
MT034,SF008,29,20,24,22,32,30,30,26,21,24
MT001,SF009,103,98,71,104,93,88,98,102,91,87
MT004,SF009,85,106,92,78,111,73,95,69,98,77
MT005,SF009,99,98,108,73,81,84,109,107,80,112
MT007,SF009,115,79,109,113,88,82,88,109,114,107
MT008,SF009,109,83,101,70,84,73,95,106,71,79
MT009,SF009,112,107,86,79,97,112,84,80,98,70
MT010,SF009,73,95,109,95,92,96,78,93,89,111
MT011,SF009,92,66,79,88,108,76,112,77,77,113
MT013,SF009,82,65,77,93,110,102,106,87,69,100
MT014,SF009,115,106,88,83,73,79,67,80,75,74
MT016,SF009,109,93,92,94,110,89,112,94,101,79
MT017,SF009,100,95,109,114,108,77,70,101,100,92
MT018,SF009,115,102,66,110,101,106,75,97,107,99
MT019,SF009,99,101,75,100,114,106,71,92,65,67
MT020,SF009,79,92,102,85,93,107,78,75,81,97
MT025,SF009,76,108,111,90,92,84,111,87,95,110
MT026,SF009,104,83,93,106,113,81,70,104,74,79
MT028,SF009,66,93,101,109,90,95,108,75,95,72
MT029,SF009,95,70,106,81,106,95,79,109,100,115
MT030,SF009,66,83,109,68,68,96,77,94,109,67
MT031,SF009,114,76,96,109,110,98,107,110,88,96
MT032,SF009,99,91,95,88,107,112,99,107,77,103
MT033,SF009,87,92,90,75,67,91,85,67,95,87
MT035,SF009,76,105,104,69,90,65,110,113,98,94
MT036,SF009,103,73,87,112,108,109,73,109,96,75
MT021,SF009,373,306,323,232,306,222,376,276,235,222
MT023,SF009,380,309,309,306,245,269,279,376,289,225
MT002,SF009,25,27,17,23,27,22,28,19,24,28
MT003,SF009,22,25,21,20,28,19,26,28,26,20
MT006,SF009,28,20,25,27,20,17,21,28,26,29
MT012,SF009,23,27,26,23,27,20,22,18,18,25
MT015,SF009,25,29,25,21,25,22,29,26,23,19
MT022,SF009,18,23,17,20,27,18,27,27,24,18
MT024,SF009,22,23,19,17,24,17,21,24,28,26
MT027,SF009,20,17,20,24,22,25,22,24,20,29
MT034,SF009,29,21,24,27,23,23,23,17,28,28
MT001,SF010,76,79,55,70,58,77,68,79,53,59
MT004,SF010,83,66,73,62,67,86,82,61,88,87
MT005,SF010,69,83,64,56,83,83,90,83,58,66
MT007,SF010,77,78,79,59,87,81,64,91,68,92
MT008,SF010,88,91,69,86,77,61,63,64,68,66
MT009,SF010,85,72,64,52,65,72,53,85,52,90
MT010,SF010,72,59,72,55,74,53,63,85,60,55
MT011,SF010,89,66,65,90,83,71,83,83,67,84
MT013,SF010,91,57,81,63,88,70,83,63,59,75
MT014,SF010,71,67,71,77,88,64,76,87,58,66
MT016,SF010,74,69,66,91,69,66,67,60,76,84
MT017,SF010,52,85,55,69,68,67,68,84,58,55
MT018,SF010,55,67,90,77,53,67,67,60,64,52
MT019,SF010,83,62,53,87,64,88,91,59,85,55
MT020,SF010,57,87,89,75,66,62,91,78,64,87
MT025,SF010,88,85,56,62,80,77,89,83,79,52
MT026,SF010,54,59,91,61,81,58,63,81,54,75
MT028,SF010,89,72,71,59,71,87,74,56,52,71
MT029,SF010,61,69,79,87,85,79,68,74,80,78
MT030,SF010,74,67,53,63,57,64,80,83,54,56
MT031,SF010,71,91,70,82,53,85,58,88,84,64
MT032,SF010,81,60,92,64,63,58,72,55,89,69
MT033,SF010,67,80,91,55,89,56,79,63,72,54
MT035,SF010,71,69,79,67,92,63,78,54,87,79
MT036,SF010,67,83,64,69,82,58,82,65,63,80
MT021,SF010,169,169,256,197,204,160,220,202,160,240
MT023,SF010,188,153,174,199,149,256,261,179,167,165
MT002,SF010,55,33,47,48,40,32,44,35,37,55
MT003,SF010,35,48,56,51,36,50,53,50,44,37
MT006,SF010,46,41,46,40,38,38,51,50,55,37
MT012,SF010,38,37,53,34,52,47,40,42,36,32
MT015,SF010,51,55,33,35,49,47,44,40,41,47
MT022,SF010,45,54,40,51,35,36,52,52,45,55
MT024,SF010,38,40,47,45,44,54,36,42,34,35
MT027,SF010,37,49,39,37,32,53,35,41,37,33
MT034,SF010,54,40,43,34,54,52,53,52,47,35
MT001,SF011,74,64,85,77,71,102,85,80,106,77
MT004,SF011,73,81,67,100,79,83,99,75,66,98
MT005,SF011,68,79,95,82,98,95,71,100,104,96
MT007,SF011,95,94,76,72,68,106,113,112,103,67
MT008,SF011,75,113,78,104,74,102,71,104,85,99
MT009,SF011,71,109,92,105,74,112,94,65,74,88
MT010,SF011,94,82,77,109,100,99,78,65,99,95
MT011,SF011,93,72,112,95,79,78,97,94,88,108
MT013,SF011,82,100,102,94,90,87,73,100,77,83
MT014,SF011,82,91,101,87,111,107,81,100,108,98
MT016,SF011,112,92,93,91,77,82,73,78,87,79
MT017,SF011,88,108,96,94,66,106,67,88,75,82
MT018,SF011,73,106,71,113,92,85,70,72,94,112
MT019,SF011,95,100,92,88,73,108,101,92,72,73
MT020,SF011,110,94,64,80,85,103,93,85,88,103
MT025,SF011,89,97,99,74,85,102,103,71,92,67
MT026,SF011,104,80,105,89,110,96,93,101,77,84
MT028,SF011,86,75,83,108,94,89,77,98,96,107
MT029,SF011,107,87,100,103,112,72,69,110,96,97
MT030,SF011,65,108,75,87,72,91,79,67,90,77
MT031,SF011,92,89,100,87,97,66,95,94,65,68
MT032,SF011,106,97,106,100,108,71,99,77,77,77
MT033,SF011,94,69,107,83,112,73,84,72,100,71
MT035,SF011,107,69,68,77,85,96,68,109,88,76
MT036,SF011,99,70,70,111,99,107,91,102,113,96
MT021,SF011,250,209,318,287,259,303,215,349,334,228
MT023,SF011,306,349,321,237,206,243,309,340,337,262
MT002,SF011,38,55,64,43,42,52,42,37,56,58
MT003,SF011,60,64,49,47,43,60,60,62,43,49
MT006,SF011,50,60,55,40,40,54,52,41,47,45
MT012,SF011,53,52,38,64,62,52,55,38,56,63
MT015,SF011,46,49,49,62,64,43,49,55,55,52
MT022,SF011,47,64,56,50,58,50,47,55,58,61
MT024,SF011,49,58,40,41,46,47,58,41,38,49
MT027,SF011,55,40,41,37,54,56,39,54,39,64
MT034,SF011,46,57,62,57,41,49,37,51,52,40
MT001,SF012,83,86,66,73,85,94,92,104,84,100
MT004,SF012,80,70,101,86,93,82,79,81,79,85
MT005,SF012,69,73,62,87,107,105,87,90,92,61
MT007,SF012,91,61,65,71,100,61,80,80,70,69
MT008,SF012,107,66,87,103,104,97,79,81,76,67
MT009,SF012,70,90,100,80,90,88,81,63,98,64
MT010,SF012,83,94,80,62,70,84,107,85,65,96
MT011,SF012,101,75,68,93,75,99,75,103,93,92
MT013,SF012,72,84,66,86,94,96,84,65,61,74
MT014,SF012,61,81,107,66,85,86,100,75,81,78
MT016,SF012,101,67,86,78,81,72,92,79,99,97
MT017,SF012,76,63,94,68,63,79,99,98,75,82
MT018,SF012,106,89,80,71,74,78,89,76,95,78
MT019,SF012,94,82,102,91,101,82,82,90,97,63
MT020,SF012,99,88,93,79,63,87,88,90,107,73
MT025,SF012,93,99,96,94,90,78,66,71,68,72
MT026,SF012,100,71,99,87,71,65,84,89,104,97
MT028,SF012,92,72,96,75,62,94,95,94,92,67
MT029,SF012,79,79,67,82,101,87,104,61,81,97
MT030,SF012,89,104,77,64,74,85,84,103,88,81
MT031,SF012,81,81,108,108,83,97,65,65,62,80
MT032,SF012,77,91,102,83,98,77,105,100,99,103
MT033,SF012,85,91,101,105,67,88,98,83,75,94
MT035,SF012,107,69,97,96,61,89,100,77,97,79
MT036,SF012,67,65,95,100,102,81,73,87,62,63
MT021,SF012,266,263,201,228,222,222,285,182,203,309
MT023,SF012,304,255,295,230,209,201,271,271,290,276
MT002,SF012,73,84,71,68,78,74,67,53,63,69
MT003,SF012,88,80,87,81,69,62,51,70,81,65
MT006,SF012,74,54,63,86,66,54,79,81,52,84
MT012,SF012,85,65,87,61,58,61,77,76,58,75
MT015,SF012,67,81,67,56,58,79,66,58,79,51
MT022,SF012,72,82,63,67,74,75,62,81,54,50
MT024,SF012,83,78,75,61,51,88,77,54,67,82
MT027,SF012,71,63,52,59,61,77,73,87,77,61
MT034,SF012,70,52,51,82,84,54,84,82,50,87
MT001,SF013,84,95,78,68,82,93,76,65,72,71
MT004,SF013,58,59,68,84,91,88,94,73,88,71
MT005,SF013,73,58,70,72,71,70,89,63,89,85
MT007,SF013,61,96,101,86,100,75,68,71,94,92
MT008,SF013,73,63,57,94,74,77,78,78,65,93
MT009,SF013,81,85,71,71,88,81,93,77,71,68
MT010,SF013,62,78,61,83,62,59,80,93,97,96
MT011,SF013,93,86,65,81,93,96,60,67,63,92
MT013,SF013,63,88,61,57,71,78,96,78,58,101
MT014,SF013,63,65,78,63,85,91,63,98,61,77
MT016,SF013,78,101,60,63,64,86,61,69,101,86
MT017,SF013,81,100,90,64,99,86,75,65,75,99
MT018,SF013,65,86,93,99,77,71,73,83,84,86
MT019,SF013,67,61,78,78,78,60,71,57,76,66
MT020,SF013,79,64,71,88,70,92,75,89,91,99
MT025,SF013,59,78,97,101,67,85,59,71,82,74
MT026,SF013,101,101,88,94,80,61,58,62,99,64
MT028,SF013,88,96,59,78,94,72,87,62,90,92
MT029,SF013,86,95,71,65,62,65,95,79,67,101
MT030,SF013,77,87,57,86,71,87,82,71,64,86
MT031,SF013,78,70,75,69,71,98,96,72,58,64
MT032,SF013,86,90,84,97,84,83,99,101,79,81
MT033,SF013,63,71,92,83,101,70,93,96,66,84
MT035,SF013,81,58,90,85,90,71,92,64,93,77
MT036,SF013,68,90,57,82,61,71,60,59,95,86
MT021,SF013,239,212,327,245,283,268,209,277,195,339
MT023,SF013,204,283,206,322,310,215,319,236,313,204
MT002,SF013,37,33,46,44,34,36,37,36,37,47
MT003,SF013,31,28,33,34,35,30,35,31,29,29
MT006,SF013,41,31,37,42,31,28,46,40,45,45
MT012,SF013,39,31,45,39,39,29,41,36,36,40
MT015,SF013,30,29,35,30,41,45,43,45,31,38
MT022,SF013,29,38,35,31,41,31,37,42,28,48
MT024,SF013,29,46,43,30,27,46,29,36,46,38
MT027,SF013,31,42,46,33,36,36,38,29,33,42
MT034,SF013,43,30,38,47,33,48,44,43,31,42
MT001,SF014,37,38,28,33,27,37,39,46,38,35
MT004,SF014,28,28,34,34,37,42,34,29,40,44
MT005,SF014,33,40,47,31,46,35,38,33,28,32
MT007,SF014,37,38,41,34,38,28,30,35,30,46
MT008,SF014,46,44,33,34,30,37,42,43,34,43
MT009,SF014,45,33,46,32,31,34,36,34,43,45
MT010,SF014,33,46,37,43,42,35,45,43,30,32
MT011,SF014,41,45,36,29,37,36,47,36,28,29
MT013,SF014,37,47,40,36,34,26,37,43,43,44
MT014,SF014,31,40,46,40,31,28,45,43,34,34
MT016,SF014,34,36,46,46,38,45,47,28,42,35
MT017,SF014,35,28,34,38,45,31,43,35,33,41
MT018,SF014,32,41,42,31,29,34,35,46,31,38
MT019,SF014,29,45,43,43,38,32,34,40,29,27
MT020,SF014,28,43,33,45,42,32,31,28,36,37
MT025,SF014,41,29,30,46,43,28,30,45,32,38
MT026,SF014,38,45,27,32,44,36,27,27,28,40
MT028,SF014,33,39,27,39,44,34,34,27,46,30
MT029,SF014,35,28,30,34,42,37,33,27,30,42
MT030,SF014,40,30,43,34,28,39,28,34,42,37
MT031,SF014,34,33,30,39,45,29,41,33,41,43
MT032,SF014,37,42,28,45,41,33,32,31,27,32
MT033,SF014,40,29,39,38,44,38,34,33,39,28
MT035,SF014,34,40,41,34,35,31,28,34,34,32
MT036,SF014,39,42,37,29,40,28,38,30,44,36
MT021,SF014,88,84,103,96,80,99,124,107,115,86
MT023,SF014,79,121,91,120,111,101,115,84,98,117
MT002,SF014,30,21,35,27,33,30,20,33,22,22
MT003,SF014,27,34,32,23,33,25,29,31,34,32
MT006,SF014,20,30,29,27,27,35,25,25,32,22
MT012,SF014,24,30,34,23,34,24,29,35,27,34
MT015,SF014,23,20,21,28,34,25,23,20,32,34
MT022,SF014,33,28,34,29,25,29,35,21,26,33
MT024,SF014,32,28,34,31,23,32,28,21,31,21
MT027,SF014,25,34,33,21,32,21,24,20,30,20
MT034,SF014,33,32,28,32,23,25,22,30,24,30
MT001,SF015,99,66,68,95,68,78,83,76,74,87
MT004,SF015,82,66,76,96,96,69,59,59,65,90
MT005,SF015,77,82,72,59,70,62,100,66,88,75
MT007,SF015,81,100,65,75,102,67,82,66,84,65
MT008,SF015,93,65,80,79,78,95,104,99,95,78
MT009,SF015,88,63,74,67,87,94,67,95,84,91
MT010,SF015,85,91,68,66,63,90,83,89,103,86
MT011,SF015,67,68,90,99,87,99,69,96,65,76
MT013,SF015,71,73,87,86,94,81,86,96,61,67
MT014,SF015,95,94,88,65,93,68,83,104,104,68
MT016,SF015,72,68,89,98,70,67,68,98,64,96
MT017,SF015,73,91,72,86,76,93,81,101,67,78
MT018,SF015,86,91,68,71,104,100,77,63,65,97
MT019,SF015,87,101,104,68,70,104,77,80,102,80
MT020,SF015,84,78,99,63,99,97,63,88,93,101
MT025,SF015,60,94,70,83,65,100,65,78,90,79
MT026,SF015,104,103,61,66,66,81,68,88,99,99
MT028,SF015,95,68,100,81,83,96,84,64,63,77
MT029,SF015,63,69,98,99,78,96,61,95,87,59
MT030,SF015,79,80,63,87,100,77,74,66,67,99
MT031,SF015,77,70,73,99,71,80,87,97,72,86
MT032,SF015,94,71,72,69,62,88,77,63,102,102
MT033,SF015,91,98,98,83,73,91,80,84,59,61
MT035,SF015,64,66,91,74,60,73,92,100,69,86
MT036,SF015,71,70,66,86,75,79,93,80,70,96
MT021,SF015,283,277,254,238,270,286,286,366,286,366
MT023,SF015,235,280,242,251,347,299,308,219,264,245
MT002,SF015,33,36,31,26,40,28,27,40,28,34
MT003,SF015,27,25,31,28,25,37,41,27,34,32
MT006,SF015,32,37,26,38,41,31,39,37,32,32
MT012,SF015,25,41,40,37,27,33,23,37,28,40
MT015,SF015,33,36,26,33,32,28,38,40,27,26
MT022,SF015,38,40,41,28,27,35,35,23,40,35
MT024,SF015,36,31,24,36,40,26,23,27,28,34
MT027,SF015,39,39,35,28,27,26,34,39,26,30
MT034,SF015,23,26,26,33,31,36,39,35,37,27
MT001,SF016,40,37,32,50,48,46,46,44,50,56
MT004,SF016,45,32,43,33,49,36,41,54,42,40
MT005,SF016,53,48,50,43,52,43,52,53,32,35
MT007,SF016,35,44,56,45,40,51,47,36,45,43
MT008,SF016,51,45,41,55,50,54,40,52,44,40
MT009,SF016,55,37,41,32,41,51,42,55,48,55
MT010,SF016,37,40,53,37,55,39,48,55,38,32
MT011,SF016,40,52,33,41,52,50,37,51,33,49
MT013,SF016,49,40,33,42,49,48,55,55,37,45
MT014,SF016,47,51,44,48,45,57,37,54,37,35
MT016,SF016,51,55,57,43,32,45,41,50,48,49
MT017,SF016,52,46,38,47,46,34,50,49,55,36
MT018,SF016,39,35,44,56,53,37,45,52,43,33
MT019,SF016,47,35,34,36,56,32,43,56,51,42
MT020,SF016,47,45,53,55,51,42,53,47,33,34
MT025,SF016,38,33,35,46,34,49,42,32,54,39
MT026,SF016,47,49,55,52,42,50,45,56,55,48
MT028,SF016,39,32,50,36,43,48,53,44,43,53
MT029,SF016,51,39,39,51,52,49,37,44,55,53
MT030,SF016,46,37,50,38,48,37,32,48,53,38
MT031,SF016,51,52,53,45,39,35,36,54,53,51
MT032,SF016,57,51,45,43,46,37,55,40,56,48
MT033,SF016,43,39,53,47,33,44,57,55,37,54
MT035,SF016,41,42,56,49,39,52,42,35,38,43
MT036,SF016,32,52,38,40,41,53,33,33,50,46
MT021,SF016,127,84,104,82,87,77,112,109,131,94
MT023,SF016,121,102,111,81,103,93,93,100,93,103
MT002,SF016,27,24,18,17,27,26,16,25,24,17
MT003,SF016,27,19,16,21,25,26,21,26,21,21
MT006,SF016,25,17,24,28,24,20,26,18,26,27
MT012,SF016,21,24,18,21,19,23,26,22,24,18
MT015,SF016,24,27,21,16,24,20,25,19,20,27
MT022,SF016,25,20,27,27,16,22,26,17,23,25
MT024,SF016,25,28,18,26,22,17,26,24,28,23
MT027,SF016,19,20,27,22,24,25,27,21,26,20
MT034,SF016,16,19,23,19,17,23,18,20,27,19
MT001,SF017,86,102,60,85,74,96,80,78,82,81
MT004,SF017,96,67,68,61,75,69,65,61,86,71
MT005,SF017,75,82,68,77,104,96,67,86,72,62
MT007,SF017,90,65,75,88,86,78,99,66,99,80
MT008,SF017,67,102,78,96,81,69,59,80,74,96
MT009,SF017,78,80,89,77,59,94,93,101,98,62
MT010,SF017,73,79,86,71,77,91,73,84,68,69
MT011,SF017,72,96,98,105,92,101,96,91,93,77
MT013,SF017,98,95,74,73,73,81,62,61,85,88
MT014,SF017,89,96,93,73,105,64,70,73,93,101
MT016,SF017,84,82,96,68,85,96,85,74,91,105
MT017,SF017,103,83,102,92,61,91,75,89,66,66
MT018,SF017,71,92,70,93,93,94,93,86,60,60
MT019,SF017,73,70,90,77,59,81,90,90,72,96
MT020,SF017,60,88,64,61,66,95,75,73,104,65
MT025,SF017,100,86,86,72,91,94,65,68,96,84
MT026,SF017,63,80,72,99,84,103,66,92,96,73
MT028,SF017,99,102,70,94,98,65,95,85,75,96
MT029,SF017,90,79,71,87,68,99,65,80,89,78
MT030,SF017,75,97,99,79,97,103,75,77,65,84
MT031,SF017,94,79,103,93,83,86,65,70,94,87
MT032,SF017,81,68,99,67,62,75,72,70,61,80
MT033,SF017,75,81,92,89,101,99,59,89,59,86
MT035,SF017,96,86,61,96,97,84,64,93,96,96
MT036,SF017,67,64,88,60,69,89,104,71,96,92
MT021,SF017,251,261,261,220,215,282,284,238,284,292
MT023,SF017,251,264,259,264,207,284,228,292,207,192
MT002,SF017,50,60,43,49,58,60,43,53,39,38
MT003,SF017,39,53,57,41,37,39,52,50,57,51
MT006,SF017,43,40,47,43,51,40,47,39,59,44
MT012,SF017,45,40,36,48,50,38,59,48,47,44
MT015,SF017,47,45,56,44,51,51,54,60,54,45
MT022,SF017,39,59,39,50,37,56,61,41,39,61
MT024,SF017,38,34,56,36,51,46,39,56,42,46
MT027,SF017,35,55,41,50,56,44,39,39,49,57
MT034,SF017,46,42,58,37,61,57,56,55,35,50
MT001,SF018,31,28,29,40,42,26,31,27,45,40
MT004,SF018,36,42,37,31,30,38,41,35,35,28
MT005,SF018,32,36,34,43,38,34,44,40,30,38
MT007,SF018,30,38,25,26,31,45,30,31,25,39
MT008,SF018,26,40,28,35,31,29,30,31,37,37
MT009,SF018,30,27,30,40,40,39,40,38,39,41
MT010,SF018,36,34,32,32,42,44,34,29,43,30
MT011,SF018,29,35,30,40,41,31,26,36,36,37
MT013,SF018,28,41,32,39,41,34,31,27,28,43
MT014,SF018,31,44,35,38,43,42,31,34,29,38
MT016,SF018,38,37,35,36,42,36,37,29,34,27
MT017,SF018,26,28,31,34,44,35,31,42,33,36
MT018,SF018,27,41,31,31,44,41,31,36,29,37
MT019,SF018,39,28,29,30,44,40,33,33,26,44
MT020,SF018,37,43,39,31,41,42,39,33,32,28
MT025,SF018,29,26,37,39,31,38,31,29,33,38
MT026,SF018,40,33,40,43,42,31,26,31,33,32
MT028,SF018,30,33,41,31,35,43,34,39,40,35
MT029,SF018,36,33,28,34,27,44,38,45,38,38
MT030,SF018,37,28,43,30,41,34,36,40,31,43
